order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD386136,ID4655129050,2019-12-30,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 2), ('Universe Note', 2)]",13810,69.68,-37.8092032,144.9477568,5,13189.18,Summer,False,0.391,ease of set up. i’ll have fun sitting up other features as well as making my house a smart home.,True
ORD143369,ID1283617975,2019-04-26,Thompson,"[('Olivia x460', 2), ('iStream', 1), ('pearTV', 2), ('Alcon 10', 1)]",24170,68.62,-37.79904129999999,144.9541571,25,18196.12,Autumn,True,1.6405,"very cool product. easy to setup, fun to use and sound quality is much better than i anticipated.",True
ORD005957,ID5402876192,2019-01-03,Nickolson,"[('Olivia x460', 2), ('Candle Inferno', 2)]",3310,54.8,-37.8204535,144.9769006,0,3364.8,Summer,False,0.6786,bad item when i bought work fine but 15 days stopped working you're going to waste your money the only good thing is that digico helped me get my money back,False
ORD471481,ID0054552820,2019-04-02,Nickolson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740,65.55,-37.8205902,144.9838249,25,5120.55,Autumn,True,1.2747,"wrong provider it says it's tmobile ready, it's actually att, it will not work for me , i'm very frustrated with this purchase !",False
ORD330721,ID0440051924,2019-11-25,Bakers,"[('iStream', 1), ('Candle Inferno', 2), ('Alcon 10', 1), ('Thunder line', 1)]",20555,104.92,-37.81974520000001,144.99433530000005,25,15521.17,Spring,True,1.0881,cheap and very good best cellphone android at 200 dollar,True
ORD253412,ID1865096363,2019-12-22,Nickolson,"[('Universe Note', 2), ('Toshika 750', 2)]",15540,101.26,-37.8052589,144.96923080000005,25,11756.26,Summer,True,1.4848,five stars love it!!!,True
ORD325810,ID0746912862,2019-08-12,Nickolson,"[('Lucent 330S', 1), ('pearTV', 2), ('Thunder line', 1), ('Olivia x460', 1)]",17255,68.85,-37.8247407,144.98491409999997,5,16461.1,Winter,False,1.5143,works like it was brand new out of the box activation on t-moble was simple & easy. all the features work.,True
ORD008369,ID0575379896,2019-05-11,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 2)]",2085,66.82,-37.8200722,144.98246899999995,15,1839.07,Autumn,True,1.1478,five stars great phone,True
ORD120743,ID2347234662,2019-12-29,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1), ('Universe Note', 2)]",13400,77.49,-37.8136699,144.9741999,5,12807.49,Summer,True,0.6839,dont waste your money overheated while charging and died,False
ORD104418,ID2173272382,2019-10-04,Thompson,"[('Candle Inferno', 2), ('iStream', 1), ('pearTV', 2), ('Thunder line', 1)]",15810,76.83,-37.8189,144.95384230000005,0,15886.83,Spring,False,0.9139,"brother loves it! bought this for my die-hard flip phone brother. he is really enjoying it. he can be hard on his phones, but think this one will fit the bill. phone arrived extremely fast. gold not offered but wireless4cheap shipped at no cost. highly recommend.",False
ORD097497,ID0247012065,2019-12-27,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 1)]",22220,92.95,-37.8109379,144.9681757,10,20090.95,Summer,True,0.8609,i bought these as a starter online browser. it is a very portable pad . great price.,True
ORD468667,ID1480081451,2019-01-11,Bakers,"[('Toshika 750', 2), ('iStream', 1)]",24310,103.26,-37.7988696,144.9818786,10,21982.26,Summer,True,1.7069,"a great phone but not for boost mobile i love the battery life, and it has the features of a much more expensive phone. if only it was compatable with boost mobile. (they sell the 16 meg version so i wrongly thought this would work).",True
ORD158231,ID0420022663,2019-08-26,Bakers,"[('Thunder line', 1), ('iAssist Line', 2)]",6630,60.9,-37.8111942,144.99903769999997,15,5696.4,Winter,False,0.3603,five stars great,False
ORD305436,ID0456878881,2019-05-23,Nickolson,"[('Alcon 10', 2), ('Thunder line', 2), ('Lucent 330S', 1), ('Olivia x460', 2)]",25940,76.47,-37.8197216,144.9691629,0,26016.47,Autumn,True,0.13,five stars perfect,True
ORD287365,ID0588197213,2019-12-28,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1)]",4750,77.66,-37.8121209,144.9739529,10,4352.66,Summer,False,0.8181,"charger not working for phone this product probably came from china or who knows where. a converter plug came with it that does not work, therefore it has no charger basically.",False
ORD003176,ID0591435914,2019-09-21,Nickolson,"[('Thunder line', 1), ('Toshika 750', 1)]",6500,72.91,-37.8187378,144.9670613,0,6572.91,Spring,False,0.2195,"exactly what i wanted i am not a texter so this phone is perfect. flat, easily fits pockets and all menus are and controls are clearly understandable.",True
ORD223168,ID6167489372,2019-10-09,Thompson,"[('pearTV', 2), ('iStream', 1), ('Thunder line', 2), ('Toshika 750', 2)]",2480,76.71,-37.8120455,144.9577553,25,1936.71,Spring,False,0.9424,quick delivery great,True
ORD480364,ID3804564118,2019-01-15,Bakers,"[('pearTV', 1), ('Lucent 330S', 1), ('Universe Note', 2), ('iStream', 1)]",14590,93.72,-37.8180035,144.99411030000005,5,13954.22,Summer,True,0.8968,"100% original y nuevo 100% original en caja, accesorios todo en orden",True
ORD370022,ID3208518262,2019-06-03,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 1)]",19130,70.04,-37.8007247,144.972465,5,18243.54,Winter,False,2.0057,"works great this was for my 12 yr old. we got it on time, put in the sim from his other phone and just had to call metro to get them to register the new phone. it has been a week and worked perfectly so far. it looked 100% brand new, not a single scratch on it.",True
ORD358174,ID0245535118,2019-08-09,Nickolson,"[('iStream', 2), ('Toshika 750', 1)]",4620,76.87,-37.812584,144.967539,10,4234.87,Winter,False,0.6921,"great phone. for $200.00, it is the greatest phone on the market. this was a new phone, not a refurb!",True
ORD096295,ID0560984914,2019-10-10,Thompson,"[('Universe Note', 2), ('Toshika 750', 1), ('Alcon 10', 1)]",20170,74.87,-37.8185703,144.94708359999996,25,15202.37,Spring,False,0.6564,availability of movies and nothing i don't like,False
ORD027702,ID6167289310,2019-07-18,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 1), ('Toshika 750', 1)]",8995,79.97,-37.8077318,144.97061269999998,25,6826.22,Winter,True,1.2129,it works great! this phone worked great right from the start and its intuitive and user friendly.im still learning how to use it but i think its a winner so far!what good is all the tech if it wont do what you need it to do? this one will.,True
ORD416837,ID0128974070,2019-12-22,Nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Alcon 10', 1), ('Lucent 330S', 2)]",12935,54.52,-37.8169625,144.9640138,10,11696.02,Summer,True,0.5197,"refurbished, but barely. charging port is loose, had to have repaired day item was recieved. screen is cracked in top right corner. when charging, phone will ""spazz"" out, cycles restart with some cords.",False
ORD155630,ID0634783946,2019-04-13,Thompson,"[('Candle Inferno', 1), ('iStream', 2)]",730,65.25,-37.8125271,144.93747009999996,15,685.75,Autumn,False,0.8443,"lumia 635 review. great phone for the money. not the newest phone on the market, but if you don't need all the latest bells and whistles this phone will suffice.",True
ORD235947,ID1519470861,2019-03-24,Bakers,"[('Thunder line', 1), ('Universe Note', 1), ('Olivia x460', 1), ('pearTV', 1)]",13165,68.48,-37.7961225,144.99371269999995,25,9942.23,Autumn,False,1.5501,"great phone honestly, i do not understand why in the past i would pay premium prices for flagship phones that do not outperform the mi 9. what more is there to say? i got a universe s10 equivalent for a fraction of the price.",True
